Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
66207099,2025-09-19 15:18:26,09/21/2025 06:40:41 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10472.0,1050 WHEELER AVENUE,WHEELER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",09/21/2025 12:00:00 AM,09 BRONX,17.0,Precinct 43,2037130032.0,BRONX,"1,017,672","239,806",PHONE,Unspecified,BRONX,,,,,,,,40.82482439091,-73.87923901553,POINT (-73.879239015528 40.824824390907)
65224117,2025-06-10 19:29:11,06/15/2025 01:55:17 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,AT WALL OR CEILING,RESIDENTIAL BUILDING,10469.0,1464 EAST GUN HILL ROAD,EAST GUN HILL ROAD,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/15/2025 12:00:00 AM,11 BRONX,12.0,Precinct 49,2045670107.0,BRONX,"1,027,532","255,930",ONLINE,Unspecified,BRONX,,,,,,,,40.86903714023,-73.84350866969,POINT (-73.843508669691 40.869037140232)
65288391,2025-06-17 00:42:08,06/17/2025 02:39:16 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,,Residential Building/House,10456.0,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/17/2025 02:39:21 AM,03 BRONX,16.0,Precinct 42,2029020036.0,BRONX,"1,010,885","244,212",ONLINE,Unspecified,BRONX,,,,,,,,40.83694066292,-73.90374441298,POINT (-73.903744412981 40.836940662924)
63833506,2025-01-21 14:07:03,11/03/2025 03:59:44 PM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Free Repair,Street,10456.0,1159 FOREST AVENUE,FOREST AVENUE,HOME STREET,EAST  168 STREET,HOME STREET,EAST  168 STREET,ADDRESS,BRONX,FOREST AVENUE,,Closed,,"NYC Parks inspected the requested repair site. This site meets the criteria for repair under the Trees & Sidewalks Program. The timeframe for repair work depends on available funding for the program, the severity of damage, and the other sidewalk requests in the surrounding district.",11/03/2025 03:59:50 PM,03 BRONX,17.0,Precinct 42,2026520148.0,BRONX,"1,011,407","241,197",ONLINE,Unspecified,BRONX,,,,,,,,40.82866377103,-73.90187017721,POINT (-73.901870177211 40.828663771028)
64811012,2025-04-30 20:25:12,04/30/2025 09:10:08 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10473.0,515 ROSEDALE AVENUE,ROSEDALE AVENUE,SOUNDVIEW PARK PATH,RANDALL AVENUE,SOUNDVIEW PARK PATH,RANDALL AVENUE,ADDRESS,BRONX,ROSEDALE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/30/2025 09:10:10 PM,09 BRONX,18.0,Precinct 43,2035150001.0,BRONX,"1,021,538","236,160",ONLINE,Unspecified,BRONX,,,,,,,,40.81480168596,-73.86529059318,POINT (-73.865290593185 40.814801685961)
67024255,2025-12-01 20:28:31,12/03/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,,10470.0,4769 WHITE PLAINS ROAD,WHITE PLAINS ROAD,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/03/2025 12:00:00 AM,12 BRONX,11.0,Precinct 47,2051070003.0,BRONX,"1,025,843","269,117",UNKNOWN,Unspecified,BRONX,,,,,,,,40.90523937837,-73.84953354332,POINT (-73.849533543315 40.905239378374)
66986816,2025-11-29 02:29:52,11/29/2025 02:31:37 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10468.0,2730 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST KINGSBRIDGE ROAD,WEST  195 STREET,WEST KINGSBRIDGE ROAD,WEST  195 STREET,ADDRESS,BRONX,SEDGWICK AVENUE,,Closed,,"The New York City Police Department responded to the complaint but officers were unable to gain entry into the premises. If the problem persists, please contact 311 to create another complaint and ensure that contact information (e.g., buzzer number, phone number, etc.) is available to assist the responding officers in gaining entry to properly investigate the complaint.  We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",11/29/2025 02:31:40 AM,08 BRONX,14.0,Precinct 50,2032480150.0,BRONX,"1,011,138","256,394",PHONE,Unspecified,BRONX,,,,,,,,40.87037583951,-73.90278124334,POINT (-73.90278124334 40.870375839512)
64939410,2025-05-09 19:21:56,05/09/2025 10:15:07 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10458.0,261 EAST  202 STREET,EAST  202 STREET,VALENTINE AVENUE,BRIGGS AVENUE,VALENTINE AVENUE,BRIGGS AVENUE,ADDRESS,BRONX,EAST  202 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/09/2025 10:15:10 PM,07 BRONX,11.0,Precinct 52,2033080092.0,BRONX,"1,016,141","257,280",ONLINE,Unspecified,BRONX,,,,,,,,40.87279097816,-73.88468773285,POINT (-73.884687732845 40.872790978161)
63993712,2025-02-05 06:18:16,02/05/2025 06:56:02 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10463.0,3075 HEATH AVENUE,HEATH AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,02/05/2025 12:00:00 AM,08 BRONX,14.0,Precinct 50,2032610061.0,BRONX,"1,011,434","259,036",MOBILE,Unspecified,BRONX,,,,,,,,40.87762640571,-73.90170027928,POINT (-73.901700279283 40.877626405712)
67211813,2025-12-16 06:54:21,12/16/2025 07:33:45 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",12/16/2025 07:33:49 AM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
66806119,2025-11-12 15:11:33,11/12/2025 03:29:06 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/12/2025 03:29:12 PM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
66095515,2025-09-09 21:16:30,09/09/2025 11:20:49 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,10466.0,1180 EAST  223 STREET,EAST  223 STREET,EASTCHESTER ROAD,SCHIEFFELIN AVENUE,EASTCHESTER ROAD,SCHIEFFELIN AVENUE,ADDRESS,BRONX,EAST  223 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,09/09/2025 11:20:55 PM,12 BRONX,12.0,Precinct 47,2049010043.0,BRONX,"1,026,378","260,594",PHONE,Unspecified,BRONX,,,,,,,,40.88184394603,-73.84765176,POINT (-73.847651760005 40.881843946032)
63890063,2025-01-25 07:18:36,01/27/2025 09:47:26 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10452.0,111 EAST  167 STREET,EAST  167 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",01/27/2025 12:00:00 AM,04 BRONX,16.0,Precinct 44,2024650001.0,BRONX,"1,006,666","243,485",ONLINE,Unspecified,BRONX,,,,,,,,40.8349569758,-73.91899377588,POINT (-73.91899377588 40.834956975803)
64913783,2025-05-11 10:50:59,05/11/2025 07:27:05 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10456.0,256 EAST  166 STREET,EAST  166 STREET,GRANT AVENUE,MORRIS AVENUE,GRANT AVENUE,MORRIS AVENUE,ADDRESS,BRONX,EAST  166 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/11/2025 07:27:08 PM,04 BRONX,16.0,Precinct 44,2024480016.0,BRONX,"1,007,462","241,924",ONLINE,Unspecified,BRONX,,,,,,,,40.83067042574,-73.9161226198,POINT (-73.916122619797 40.830670425742)
63618843,2025-01-03 03:03:55,01/03/2025 05:44:43 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/03/2025 05:44:48 AM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
64325811,2025-03-11 02:35:36,03/11/2025 05:27:30 AM,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Parked On Sidewalk,Street/Sidewalk,10460.0,1787 WEST FARMS ROAD,WEST FARMS ROAD,EAST  174 STREET,CROSS BRONX EXPWY EB ET    4 A,EAST  174 STREET,CROSS BRONX EXPWY EB ET    4 A,ADDRESS,BRONX,WEST FARMS ROAD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/11/2025 05:27:33 AM,03 BRONX,17.0,Precinct 42,2030150058.0,BRONX,"1,016,884","243,908",MOBILE,Unspecified,BRONX,,,,,,,,40.83608614114,-73.88206627379,POINT (-73.88206627379 40.836086141139)
64925907,2025-05-09 20:46:28,07/08/2025 09:05:32 PM,DOHMH,Department of Health and Mental Hygiene,Smoking or Vaping,Allowed in Smoke Free Area,Cannabis Smoking or Vaping,Residential Building,10456.0,1176 FOREST AVENUE,FOREST AVENUE,HOME STREET,EAST  168 STREET,HOME STREET,EAST  168 STREET,ADDRESS,BRONX,FOREST AVENUE,,Closed,,"The NYC Health Department has responded to your service request. For inspection results, please call (212) 676-1600 or email infobfscs@health.nyc.gov to request an inspection report. This service request has been closed.",07/08/2025 09:05:35 PM,03 BRONX,17.0,Precinct 42,2026620008.0,BRONX,"1,011,462","241,353",PHONE,Unspecified,BRONX,,,,,,,,40.82909177686,-73.90167080617,POINT (-73.901670806167 40.829091776864)
64986980,2025-05-18 23:51:38,05/19/2025 01:54:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10469.0,1036 EAST  216 STREET,EAST  216 STREET,PAULDING AVENUE,LACONIA AVENUE,PAULDING AVENUE,LACONIA AVENUE,ADDRESS,BRONX,EAST  216 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/19/2025 01:54:12 AM,12 BRONX,12.0,Precinct 47,2046980040.0,BRONX,"1,024,411","259,386",PHONE,Unspecified,BRONX,,,,,,,,40.87853753621,-73.8547722865,POINT (-73.854772286499 40.878537536212)
66234003,2025-09-21 22:33:07,09/22/2025 05:02:07 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10459.0,1272 UNION AVENUE,UNION AVENUE,FREEMAN STREET,,FREEMAN STREET,,ADDRESS,BRONX,UNION AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/22/2025 05:02:14 AM,03 BRONX,17.0,Precinct 42,2029680029.0,BRONX,"1,012,312","241,837",ONLINE,Unspecified,BRONX,,,,,,,,40.83041755763,-73.89859735207,POINT (-73.898597352066 40.83041755763)
66303658,2025-09-28 22:09:50,10/04/2025 12:39:24 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,FAUCET BROKEN/MISSING/LEAKING,RESIDENTIAL BUILDING,10468.0,2305 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",10/04/2025 12:00:00 AM,07 BRONX,14.0,Precinct 52,2032180058.0,BRONX,"1,010,086","252,949",ONLINE,Unspecified,BRONX,,,,,,,,40.86092350715,-73.90659823101,POINT (-73.906598231008 40.860923507152)
66418690,2025-10-08 17:54:45,10/08/2025 06:33:17 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,,Street/Sidewalk,10457.0,1800 GRAND CONCOURSE,GRAND CONCOURSE,EASTBURN AVENUE,EAST  176 STREET,EASTBURN AVENUE,EAST  176 STREET,ADDRESS,BRONX,GRAND CONCOURSE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,10/08/2025 06:33:22 PM,05 BRONX,14.0,Precinct 46,2028260087.0,BRONX,"1,009,659","247,984",ONLINE,Unspecified,BRONX,,,,,,,,40.84729730779,-73.90816072996,POINT (-73.908160729957 40.84729730779)
67100211,2025-12-08 10:38:29,12/09/2025 06:33:15 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,FROM WALL OR CEILING,RESIDENTIAL BUILDING,10452.0,1235 WOODYCREST AVENUE,WOODYCREST AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD attempted to conduct an inspection in response to this complaint, but was unable to complete the inspection. Please submit a new service request with 311 if the condition still exists. For more information on the reason why HPD was unable to inspect, contact HPD at the Tenant Information Messaging Service at 212-863-4951.",12/09/2025 12:00:00 AM,04 BRONX,16.0,Precinct 44,2025150031.0,BRONX,"1,005,262","244,503",PHONE,Unspecified,BRONX,,,,,,,,40.83775454212,-73.9240643145,POINT (-73.924064314499 40.837754542123)
64122684,2025-02-19 17:28:29,02/20/2025 09:14:14 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10454.0,353 BEEKMAN AVENUE,BEEKMAN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/20/2025 12:00:00 AM,01 BRONX,8.0,Precinct 40,2025550045.0,BRONX,"1,008,135","234,037",ONLINE,Unspecified,BRONX,,,,,,,,40.80902105003,-73.9137187839,POINT (-73.913718783901 40.809021050028)
64452430,2025-03-24 06:42:58,03/26/2025 06:08:50 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10457.0,1512 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,HPD responded to a complaint of no heat or hot water in the building. An occupant of the building confirmed heat and hot water had been restored when the Inspector attempted to conduct the inspection or contacted you at the phone number associated with the complaint. The complaint has been closed. Please submit a new service request with 311 if the condition still exists.,03/26/2025 12:00:00 AM,03 BRONX,16.0,Precinct 42,2029120001.0,BRONX,"1,011,049","244,582",ONLINE,Unspecified,BRONX,,,,,,,,40.83795570887,-73.90315025943,POINT (-73.903150259431 40.837955708875)
65134875,2025-06-02 07:13:07,06/02/2025 08:58:37 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10457.0,459 EAST  176 STREET,EAST  176 STREET,PARK AVENUE,WASHINGTON AVENUE,PARK AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,EAST  176 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/02/2025 08:58:44 AM,06 BRONX,15.0,Precinct 48,2029090032.0,BRONX,"1,012,121","247,573",PHONE,Unspecified,BRONX,,,,,,,,40.84616180656,-73.89926369801,POINT (-73.899263698011 40.84616180656)
